train_loss,train_acc,train_f1,train_mcc,train_dice,val_loss,val_acc,val_f1,val_mcc,val_dice
0.3939813045951409,0.7907292260475614,0.8664955691502576,0.4096689300025233,0.8664955691502576,0.37718437842237273,0.8233431952879224,0.8898061925092317,0.44852755737402683,0.8898061925092317
0.37519605954488117,0.824188401141284,0.8913522938377617,0.4425730202256333,0.8913522938377617,0.36420847439184423,0.8458607964254012,0.9038166151171082,0.4699718762512035,0.9038166151171082
0.36334973186012204,0.8448911879789043,0.9060191387698077,0.46382791221472125,0.9060191387698077,0.3515888811126957,0.8607656906429492,0.9157731794517128,0.4805593521711109,0.9157731794517128
0.356733830963693,0.8560479052432766,0.9142781566884081,0.4721505094188001,0.9142781566884081,0.34691704385648897,0.8676832066012407,0.9210756108149455,0.4934756007187334,0.9210756108149454
0.3489960965102281,0.8647553549827995,0.9203886994703624,0.4823955126958469,0.9203886994703624,0.34148609783591294,0.8750119828968388,0.9263711841027134,0.49951481987310453,0.9263711841027134
0.34276445852062565,0.8703461538742993,0.9245251688729851,0.48601209301735165,0.9245251688729851,0.3363428561668086,0.8778088459025079,0.9280675625578293,0.49667702319006474,0.9280675625578293
0.33938561610090057,0.8747353700721022,0.9274558985417329,0.490555823393368,0.927455898541733,0.3312217593193054,0.8801015125159986,0.9304457235028056,0.500531887861575,0.9304457235028056
0.33594221652038697,0.8765216449535357,0.9283536947794638,0.4881069119244364,0.9283536947794638,0.32888882334639385,0.8808845170727924,0.930896841037749,0.49691138952392877,0.930896841037749
0.331962599986937,0.8788274836062995,0.9300327345579349,0.48850126932975263,0.930032734557935,0.3271309835154836,0.8832774375407509,0.9324936716536611,0.4971804699056436,0.9324936716536611
0.32858580932384585,0.8815343376769352,0.9318370765941046,0.49334056179931446,0.9318370765941048,0.32438169213814466,0.8848902805717543,0.9336326069883745,0.4990198580556167,0.9336326069883746
0.32602623032360545,0.8821761087015223,0.9325266747138123,0.49141030808298625,0.9325266747138123,0.3206792183038665,0.8861116213243607,0.9344390037519072,0.5009187225971052,0.9344390037519072
0.3240540289297337,0.8841021535552431,0.933405665720427,0.4938482858530017,0.933405665720427,0.3205985863034318,0.8858181775605529,0.9343637292742822,0.49798822244373714,0.9343637292742822
0.321370825050323,0.8836908932179365,0.9335316970272389,0.49104191537275194,0.9335316970272389,0.3194517454480737,0.8854039901034079,0.9344328863762913,0.49589588977524085,0.9344328863762912
0.3187431920834673,0.8847936856170844,0.9342625453077288,0.4952615829176238,0.9342625453077288,0.3164419463979519,0.8864489718857458,0.9350026680866428,0.493100802957372,0.9350026680866427
0.3169128836655035,0.8858093962010375,0.9346250745470501,0.4943911687532247,0.9346250745470501,0.3137511543142117,0.8879476572430482,0.9360976848499292,0.49886892836885444,0.936097684849929
0.3163400631609971,0.8859096500555055,0.9346323491335498,0.49121582431438554,0.9346323491335496,0.3140238625247304,0.8882696404252812,0.9361917413525402,0.49741768975038064,0.9361917413525404
